Year,EAV Code,Waste Type,Waste disposal facilities,Input from waste disposal facilities (1000t),Waste generated in-house (1000t),Waste delivered from within the country (1000t),Waste delivered from abroad (1000t)
2020,EAV-010310-G,Red mud with dangerous substances (without 010307),,,,,
2020,EAV-010399-U,processing from metalh. Mineral resources: wastes n.e.c.,3.0,0.1,,0.1,
2020,EAV-010407-G,Waste for further processing non-metal Mineral resources,10.0,42.6,,41.8,0.7
2020,EAV-010408-U,Gravel and quarry waste (without 010407),16.0,168.2,162.7,5.5,
2020,EAV-010409-U,sand and clay waste,17.0,7.8,4.3,3.5,
2020,EAV-010410-U,Dusty and powdery waste (without 010407),20.0,20.9,4.0,16.9,
2020,EAV-010411-U,Waste from processing of potash and rock salt (oh.010407),11.0,10454.2,10432.1,22.1,
2020,EAV-010412-U,"reprocessing including waste (oh.010407,010411)",,,,,
2020,EAV-010413-U,Waste from stonemasonry and sawing work (excluding 010407),37.0,38.5,32.4,6.1,
2020,EAV-010499-U,processing v. non-metal Bodensch.: Waste not otherwise specified,3.0,0.0,0.0,0.0,
2020,EAV-010504-U,Muds and waste from freshwater wells,35.0,53.4,0.1,53.3,
2020,EAV-010505-G,Oily drilling muds and wastes,9.0,4.2,,4.2,
2020,EAV-010506-G,Drilling muds and other drilling waste with hazardous fabrics,6.0,8.5,,8.5,
2020,EAV-010507-U,"Barite-bearing drillings, waste (oh.010505,010506)",,,,,
2020,EAV-010508-U,"Chloride content. Drilling cuttings, waste (oh.010505,010506)",11.0,22.9,,22.9,
2020,EAV-010599-U,drilling muds and. other construction waste: waste not otherwise specified,3.0,0.8,,0.8,
2020,EAV-020101-U,"Agriculture, among other things: sludges from washing and cleaning processes.",6.0,0.5,,0.5,
2020,EAV-020102-U,Agriculture i.a.: Waste from animal tissue,16.0,46.2,,46.2,
2020,EAV-020103-U,"Agriculture, among other things: waste from plant tissue",275.0,706.7,68.8,635.0,3.0
2020,EAV-020104-U,Agriculture and others: plastic waste (without packaging),64.0,31.6,0.4,29.0,2.2
2020,EAV-020106-U,"Animal excreta, manure/manure/stable manure",209.0,669.0,172.8,487.9,8.2
2020,EAV-020107-U,Waste from forestry,60.0,236.9,6.7,230.2,0.0
2020,EAV-020108-G,Agricultural chemical waste,21.0,1.9,0.0,1.4,0.5
2020,EAV-020109-U,waste v. chemistry. f.d. Agriculture(oh.020108),8.0,0.2,,0.1,0.1
2020,EAV-020110-U,"Agriculture, among others: metal waste",16.0,1.3,,1.3,0.0
2020,EAV-020199-U,Agriculture and others: waste not otherwise specified,17.0,1.7,,1.7,
2020,EAV-020201-U,Meat and others: sludge from washing and cleaning processes,10.0,21.0,17.2,3.8,
2020,EAV-020202-U,"Meat, etc.: Waste from animal tissue",21.0,104.8,1.9,97.5,5.4
2020,EAV-020203-U,"Meat, etc.: For consumption/processing unsuitable substances",139.0,460.6,5.5,424.7,30.4
2020,EAV-020204-U,"Meat, etc.: sludge (own waste water treatment)",194.0,867.7,39.2,823.1,5.4
2020,EAV-020299-U,"processing of meat, fish, etc.: waste not otherwise specified",25.0,91.9,0.0,81.5,10.4
2020,EAV-020301-U,"Fruit, among other things: sludge from washing and cleaning processes. among others",30.0,56.3,,56.3,
2020,EAV-020302-U,"Fruit, among other things: Waste preservatives",,,,,
2020,EAV-020303-U,"Fruit, among other things: waste from extraction with solvents",5.0,1.0,,1.0,
2020,EAV-020304-U,"Fruit, etc.: For consumption/processing unsuitable substances",226.0,415.3,93.2,316.3,5.8
2020,EAV-020305-U,"Fruit, among other things: sludge (in-house waste water tank)",32.0,26.0,0.1,25.9,
2020,EAV-020399-U,"Processing of fruit, vegetables, etc.: waste not otherwise specified",27.0,87.3,38.1,41.4,7.8
2020,EAV-020401-U,Sugar production: beet soil,,,,,
2020,EAV-020402-U,Sugar manufacturer: Not specific. calcium carbonate sludge,3.0,0.8,,0.8,
2020,EAV-020403-U,Sugar production: sludge (in-house waste water tank),,,,,
2020,EAV-020499-U,Sugar production: waste n.e.c.,4.0,109.9,109.2,0.7,
2020,EAV-020501-U,Milk processing: For consumption/processing. unsuitable,50.0,51.2,0.5,50.7,0.1
2020,EAV-020502-U,Milk processing: sludge (in-house waste water treatment),35.0,52.1,,52.1,
2020,EAV-020599-U,Milk processing: waste n.e.c.,5.0,19.4,,19.4,
2020,EAV-020601-U,Bakery and confectionery: For consumption/processing. unsuitable. St.,91.0,317.1,4.0,278.1,35.1
2020,EAV-020602-U,"Baked goods, confectionery: waste from preservatives",,,,,
2020,EAV-020603-U,"Baked goods, confectionery: sludge (company waste water tank)",7.0,6.0,,6.0,
2020,EAV-020699-U,Manufacture of bakery and confectionery products: waste n.e.c.,,,,,
2020,EAV-020701-U,"Beverages: Waste from laundry, cleaning, etc.",5.0,1.6,,1.6,
2020,EAV-020702-U,Beverages: Waste from alcohol distillation,23.0,233.1,204.9,28.2,
2020,EAV-020703-U,Beverages: Waste from chemical treatment,,,,,
2020,EAV-020704-U,Beverages: For consumption/processing. unsuitable substances,61.0,67.4,,67.4,
2020,EAV-020705-U,Beverages: Sludge (in-house waste water tank),12.0,5.3,,5.3,
2020,EAV-020799-U,Manufacture of beverages: waste n.e.c.,15.0,3.5,0.1,3.4,
2020,EAV-030101-U,Woodworking including: bark and cork waste,30.0,362.0,276.6,85.4,
2020,EAV-030104-G,"Sawdust, shavings, cuttings, wood, chipboard",7.0,4.3,,0.7,3.6
2020,EAV-030105-U,"Sawdust, chips, cuttings, wood, chipboard. (oh.030104)",398.0,1871.1,1191.8,572.5,106.8
2020,EAV-030199-U,"Wood processing, etc.: waste not otherwise specified",4.0,60.1,60.1,0.0,
2020,EAV-030201-G,Halogen-free organic wood preservatives,4.0,0.0,0.0,0.0,
2020,EAV-030202-G,Organochlorine wood preservatives,,,,,
2020,EAV-030203-G,Organometallic wood preservatives,,,,,
2020,EAV-030204-G,Inorganic wood preservatives,,,,,
2020,EAV-030205-G,Other wood preservatives containing dangerous substances,3.0,0.0,,0.0,0.0
2020,EAV-030299-U,wood preservatives n.e.s.,,,,,
2020,EAV-030301-U,Paper production includes: bark and wood waste,26.0,303.0,176.5,126.5,
2020,EAV-030302-U,Sulphite sludge (from reclamation of cooking liquor),,,,,
2020,EAV-030305-U,Deinking sludge from paper recycling,10.0,527.8,304.9,202.0,20.9
2020,EAV-030307-U,Mechanically separated waste (paper waste),90.0,820.2,174.8,635.7,9.7
2020,EAV-030308-U,Waste from sorting v. Paper for recycling,8.0,17.7,,17.7,
2020,EAV-030309-U,Lime sludge waste,8.0,18.6,0.3,18.3,
2020,EAV-030310-U,"Fiber waste, fiber, filler and coating sludge",65.0,1379.9,533.4,844.3,2.3
2020,EAV-030311-U,Sludge a. operational waste water treatment (oh.030310),33.0,79.4,38.6,40.8,
2020,EAV-030399-U,"Paper production, among others: waste not otherwise specified",14.0,20.8,11.6,8.3,0.9
2020,EAV-040101-U,Meat scrapings and hide waste,,,,,
2020,EAV-040102-U,Limed glue leather,,,,,
2020,EAV-040103-G,"Degreasing waste, solvent-free, non-liquid phase",,,,,
2020,EAV-040104-U,Chromium-containing tannery broth,,,,,
2020,EAV-040105-U,Chromium-free tannery broth,,,,,
2020,EAV-040106-U,Slurries containing chromium,11.0,96.5,82.5,13.9,
2020,EAV-040107-U,Chromium-free sludges,5.0,3.4,,3.4,
2020,EAV-040108-U,Chromium-containing waste from tanned leather,11.0,3.9,0.4,2.4,1.0
2020,EAV-040109-U,Waste from preparation and finishing,,,,,
2020,EAV-040199-U,Leather and fur industry: waste n.e.c.,5.0,0.3,,0.3,
2020,EAV-040209-U,"Waste from composite materials (elastomer, etc.)",36.0,20.0,,16.6,3.4
2020,EAV-040210-U,Organic substances from natural materials (e.g. fats),4.0,1.0,,1.0,
2020,EAV-040214-G,waste from the finish with organ. solvent,,,,,
2020,EAV-040215-U,Waste from the finish (excluding 040214),9.0,0.6,0.1,0.5,
2020,EAV-040216-G,Dyes and pigments containing dangerous substances,8.0,0.7,,0.1,0.6
2020,EAV-040217-U,Dyes and pigments (without 040216),5.0,0.0,,0.0,
2020,EAV-040219-G,Textile industry: sludge (company wastewater tank),3.0,0.0,0.0,0.0,
2020,EAV-040220-U,Sludge from company-owned Sewage treatment (oh.040219),12.0,1.1,,1.1,
2020,EAV-040221-U,Waste from untreated textile fibers,12.0,8.3,0.8,2.2,5.3
2020,EAV-040222-U,Waste from processed textile fibers,56.0,28.6,0.6,24.5,3.5
2020,EAV-040299-U,Textile industry: waste n.e.c.,5.0,3.4,,0.1,3.3
2020,EAV-050102-G,Petroleum refining: desalination sludges,,,,,
2020,EAV-050103-G,Petroleum refining: bottom sludge from tanks,26.0,11.0,2.3,8.3,0.4
2020,EAV-050104-G,Petroleum refining: Acid alkyl sludges,,,,,
2020,EAV-050105-G,Petroleum Refining: Oil Spills,,,,,
2020,EAV-050106-G,Petroleum refining: oil holding sludge a.,25.0,12.8,1.4,11.4,0.0
2020,EAV-050107-G,Petroleum refining: acid tars,,,,,
2020,EAV-050108-G,Petroleum refining: Other teas,4.0,0.2,,0.2,
2020,EAV-050109-G,Petroleum refining: sludge (company wastewater tank),12.0,8.2,4.4,3.1,0.7
2020,EAV-050110-U,Sludge a. company owned Sewage treatment (oh.050109),3.0,3.6,,3.6,
2020,EAV-050111-G,Petroleum refinery: Waste from fuel purification. with bases,,,,,
2020,EAV-050112-G,Petroleum refining: Acidic oils,,,,,
2020,EAV-050113-U,Petroleum refining: sludges from boiler feed water treatment.,,,,,
2020,EAV-050114-U,Petroleum refining: Waste from cooling towers,,,,,
2020,EAV-050115-G,Petroleum Refining: Used Filter Clays,7.0,0.4,0.0,0.4,
2020,EAV-050116-U,Petroleum refining: sulfur h. Waste from oil desulfurization,5.0,0.2,,0.2,
2020,EAV-050117-U,Petroleum refining: bitumen,4.0,0.1,,0.1,
2020,EAV-050199-U,Petroleum refining: wastes not otherwise specified,,,,,
2020,EAV-050601-G,Coal pyrolysis: acid tars,,,,,
2020,EAV-050603-G,Kohlepyrolyse: Andere Teere,18.0,2.7,0.0,2.7,
2020,EAV-050604-U,Coal pyrolysis: waste from cooling columns,,,,,
2020,EAV-050699-U,Coal pyrolysis: wastes not otherwise specified,3.0,0.2,,0.2,
2020,EAV-050701-G,"Natural gas purification, transport: mercury h. waste",4.0,0.2,,0.2,0.0
2020,EAV-050702-U,"Natural gas purification, transport: waste containing sulfur",6.0,0.3,,0.2,0.0
2020,EAV-050799-U,"Natural gas purification, transport: waste n.e.c.",,,,,
2020,EAV-060101-G,sulfuric acid and sulphurous acid,45.0,138.5,26.4,102.5,9.5
2020,EAV-060102-G,hydrochloric acid,24.0,5.8,0.0,5.8,
2020,EAV-060103-G,Hydrofluoric acid,10.0,2.2,2.0,0.2,
2020,EAV-060104-G,phosphoric acid and phosphorous acid,21.0,1.7,,1.6,0.1
2020,EAV-060105-G,Nitric acid and nitrous acid,18.0,0.9,0.0,0.8,
2020,EAV-060106-G,other acids,54.0,12.0,0.3,11.4,0.2
2020,EAV-060199-U,Acids: wastes n.e.c.,3.0,0.9,,0.9,
2020,EAV-060201-G,Calciumhydroxid,9.0,1.1,,1.0,0.1
2020,EAV-060203-G,Ammoniumhydroxid,16.0,0.7,0.0,0.7,
2020,EAV-060204-G,Sodium and potassium hydroxide,31.0,11.0,0.0,10.3,0.7
2020,EAV-060205-G,Other Bases,55.0,15.5,0.3,12.2,3.0
2020,EAV-060299-U,Bases: wastes n.e.c.,5.0,1.2,,1.2,
2020,EAV-060311-G,Solid salts and solutions containing cyanide,7.0,0.4,,0.4,0.0
2020,EAV-060313-G,Solid salts and solutions containing heavy metals,51.0,12.0,6.6,4.9,0.5
2020,EAV-060314-U,Solid salts and solutions (without 060311 and 060313),64.0,106.7,3.8,101.8,1.1
2020,EAV-060315-G,Metal oxides containing heavy metals,26.0,3.9,0.3,3.5,0.2
2020,EAV-060316-U,Metal oxides (without 060315),46.0,44.4,2.5,41.8,0.0
2020,EAV-060399-U,"Salts, salt solutions, metal oxides: wastes n.e.c.",5.0,0.6,,0.6,
2020,EAV-060403-G,Waste containing arsenic,10.0,0.7,,0.4,0.3
2020,EAV-060404-G,Waste containing mercury,27.0,2.5,0.0,2.0,0.4
2020,EAV-060405-G,Waste containing other heavy metals,32.0,54.3,1.1,52.8,0.4
2020,EAV-060499-U,Waste containing metal n.e.c.,,,,,
2020,EAV-060502-G,Sludge from in-house wastewater treatment,50.0,56.5,1.4,43.7,11.4
2020,EAV-060503-U,Sludge from company-owned Waste water tank (oh.060502),63.0,97.5,15.8,81.7,0.1
2020,EAV-060602-G,Waste containing dangerous sulfides,10.0,0.4,0.0,0.4,0.0
2020,EAV-060603-U,Waste containing sulphides (excluding 060602),,,,,
2020,EAV-060699-U,Chemicals containing sulfur: wastes n.e.c.,,,,,
2020,EAV-060701-G,Waste containing asbestos from electrolysis,,,,,
2020,EAV-060702-G,Activated carbon from chlorine production,,,,,
2020,EAV-060703-G,Barium sulfate sludge containing mercury,,,,,
2020,EAV-060704-G,"Solutions and acids, e.g. contact acid",,,,,
2020,EAV-060799-U,Halogens: wastes n.e.c.,4.0,1.1,,1.1,
2020,EAV-060802-G,Hazardous waste containing chlorosilanes,7.0,10.3,9.0,0.0,1.3
2020,EAV-060899-U,"Silicon, silicon compounds: waste not otherwise specified",20.0,13.4,0.9,12.3,0.2
2020,EAV-060902-U,Phosphorous slag,,,,,
2020,EAV-060903-G,Calcium-based reaction wastes,3.0,0.2,,0.0,0.2
2020,EAV-060904-U,Calcium-based reaction waste (without 060903),,,,,
2020,EAV-060999-U,Chemicals containing phosphorus: wastes n.e.c.,,,,,
2020,EAV-061002-G,Nitrogen.Chemistry.: Waste with hazardous fabrics,5.0,0.1,0.1,0.1,
2020,EAV-061099-U,Nitrogen-containing chemicals: wastes n.e.c.,,,,,
2020,EAV-061101-U,Calcium-based reaction wastes a. titanium dioxide.,6.0,18.7,,18.6,0.1
2020,EAV-061199-U,"Inorganic pigments, colourants: waste not otherwise specified",5.0,0.9,,0.9,
2020,EAV-061301-G,"Inorganic pesticides, wood preservatives",9.0,0.1,0.0,0.1,0.0
2020,EAV-061302-G,Used activated carbon (without 060702),32.0,4.4,0.0,4.2,0.2
2020,EAV-061303-U,Carbon black,11.0,1.8,,1.5,0.3
2020,EAV-061304-G,Waste from asbestos processing,,,,,
2020,EAV-061305-G,Oven and chimney soot,,,,,
2020,EAV-061399-U,Inorganic chemical processes: wastes not otherwise specified,7.0,0.5,0.4,0.0,
2020,EAV-070101-G,"Org.Basic chemistry: Aqueous washing liquid, mother liquors",62.0,80.4,27.9,50.0,2.5
2020,EAV-070103-G,"Organic basic chemistry: halogen organic solvents, washing fl.",36.0,27.4,1.6,24.9,1.0
2020,EAV-070104-G,"Org.Basic chemistry: solvents, washing liquids",81.0,146.5,43.7,100.2,2.6
2020,EAV-070107-G,"Org.basic chemistry: halog.reaction, distillation residue.",30.0,107.5,61.4,30.8,15.3
2020,EAV-070108-G,Org.Basic chemistry: reaction and distillation residues.,75.0,146.1,45.1,76.3,24.6
2020,EAV-070109-G,"Org.Basic chemistry: Halog.filter cake, absorbent mat.",12.0,0.8,0.0,0.6,0.2
2020,EAV-070110-G,"Org.Grundchemik.: And. filter cake, absorbent mat.",29.0,22.3,0.1,21.2,1.0
2020,EAV-070111-G,Org. basic chemicals: sludge (in-house waste water treatment),23.0,13.3,0.1,5.8,7.4
2020,EAV-070112-U,Sludge from company-owned Sewage treatment (oh.070111),18.0,7.9,0.0,7.9,
2020,EAV-070199-U,Basic organic chemicals: wastes n.e.c.,41.0,19.4,0.0,18.7,0.7
2020,EAV-070201-G,"Plastics: Aqueous washes, mother liquors",47.0,18.8,0.3,17.6,0.9
2020,EAV-070203-G,"Plastics: halogen organic solvents, washing liquid.",23.0,2.0,0.3,1.7,
2020,EAV-070204-G,"Plastics: organ. solvents, washing liquids",55.0,30.2,5.8,22.3,2.2
2020,EAV-070207-G,"Plastics: halogen. Reaction, distillation residues",24.0,6.8,1.8,3.4,1.6
2020,EAV-070208-G,Plastics: reaction and distillation residues,77.0,86.6,21.9,64.0,0.7
2020,EAV-070209-G,"Plastics: halogen. filter cake, absorbent mat.",5.0,0.2,,0.2,
2020,EAV-070210-G,"Plastics: And. Filter cake, absorbent materials",29.0,5.8,1.2,4.6,
2020,EAV-070211-G,Plastics: sludge (in-house waste water treatment),14.0,1.1,0.0,1.1,
2020,EAV-070212-U,Sludge from company-owned Sewage treatment (oh.070211),38.0,16.6,3.4,13.1,
2020,EAV-070213-U,plastic waste,270.0,616.7,20.0,575.2,21.5
2020,EAV-070214-G,Plastics: Waste from additives with dangerous St.,20.0,2.3,0.2,2.0,0.1
2020,EAV-070215-U,Waste additives (excluding 070214),24.0,1.7,0.2,1.5,0.0
2020,EAV-070216-G,Plastics: Dangerous. Waste containing silicones,7.0,1.4,1.1,0.3,
2020,EAV-070217-U,Waste containing silicone (excluding 070216),5.0,0.5,0.2,0.4,
2020,EAV-070299-U,"Plastics, fibers, synthetic rubber: wastes n.e.c.",50.0,41.3,6.6,30.1,4.6
2020,EAV-070301-G,"Organic dyes: aqueous wash liquor, mother liquors",19.0,2.7,0.0,2.1,0.6
2020,EAV-070303-G,"Organic dyes: halogen org. solvent, washbottle",12.0,0.9,0.0,0.9,
2020,EAV-070304-G,"Organic dyes: solvents, washing liquids",43.0,24.0,0.4,22.1,1.4
2020,EAV-070307-G,Organic dyes: halogen. Reaction and distillation reset.,11.0,1.2,0.7,0.5,
2020,EAV-070308-G,Organic dyes: reaction and distillation residues,15.0,5.5,0.0,5.5,
2020,EAV-070309-G,"Organic dyes: halogen. filter cake, absorbent mat.",5.0,0.1,0.0,0.1,
2020,EAV-070310-G,"Organic dyes: Other filter cakes, absorbent mat.",7.0,0.4,0.0,0.4,
2020,EAV-070311-G,Org. dyes: sludge (company waste water tank),,,,,
2020,EAV-070312-U,Sludge from company-owned Waste water tank (oh.070311),5.0,0.3,0.0,0.3,
2020,EAV-070399-U,"Organic dyes, pigments: wastes not otherwise specified",4.0,0.2,,0.2,0.0
2020,EAV-070401-G,"Plant protection products: Aqueous wash liquor, mother liquor.",27.0,25.5,4.7,19.4,1.4
2020,EAV-070403-G,"Pesticides: halogen organic solvents, washing fl.",16.0,81.3,13.0,68.1,0.2
2020,EAV-070404-G,"Plant protection products: Organ. Solvents, detergents",21.0,25.9,9.2,16.3,0.4
2020,EAV-070407-G,Plant protection with: halogen reaction and distillation residue,12.0,27.6,3.1,24.5,
2020,EAV-070408-G,"Plant protection products: reaction, distillation residue.",13.0,6.4,0.4,5.8,0.2
2020,EAV-070409-G,"Plant protection products: halogen filter cake, absorbent mat",6.0,0.2,0.0,0.2,
2020,EAV-070410-G,"Plant protection products: filter cake, absorbent mat.",7.0,0.8,0.0,0.7,
2020,EAV-070411-G,Plant protection agent: sludge (own waste water treatment),6.0,0.3,0.0,0.2,
2020,EAV-070412-U,Sludge from company-owned Waste water tank (oh.070411),,,,,
2020,EAV-070413-G,Plant protection products: Solid waste with hazardous substances,12.0,1.5,0.2,1.3,0.0
2020,EAV-070499-U,"Pesticides, etc.: Waste not otherwise specified",6.0,3.0,,0.2,2.8
2020,EAV-070501-G,"Pharmaceuticals: Aqueous washes, mother liquors",32.0,40.4,8.6,27.0,4.9
2020,EAV-070503-G,"Pharmaceuticals: halogen organic solvents, washing fl.",26.0,40.8,24.0,10.6,6.2
2020,EAV-070504-G,"Pharmaceuticals: organ. solvent, washing liquid",40.0,93.0,16.3,70.3,6.5
2020,EAV-070507-G,"Pharmaceuticals: halogen reaction, distillation residue.",10.0,1.6,0.2,1.3,0.1
2020,EAV-070508-G,Pharmaceuticals: reaction and distillation residues,18.0,6.7,0.0,6.6,0.1
2020,EAV-070509-G,"Pharmaceuticals: Halogen filter cake, absorbent mat.",7.0,0.6,0.3,0.1,0.2
2020,EAV-070510-G,"Pharmaceuticals: filter cake, absorbent materials",13.0,1.7,0.1,1.5,0.1
2020,EAV-070511-G,Pharmaceuticals: sludge (in-house waste water treatment),3.0,0.3,,0.2,0.1
2020,EAV-070512-U,Sludge from company-owned Waste water tank (oh.070511),3.0,1.7,,0.5,1.2
2020,EAV-070513-G,Pharmaceuticals: Solid waste with hazardous fabrics,16.0,2.6,,1.4,1.2
2020,EAV-070514-U,Solid waste (without 070513),31.0,11.3,,11.3,
2020,EAV-070599-U,Pharmaceuticals: wastes n.e.c.,46.0,25.1,13.3,11.8,0.1
2020,EAV-070601-G,"Greases, soaps: aqueous detergents, mother liquors",55.0,23.7,0.1,22.6,0.9
2020,EAV-070603-G,"Fats, soaps: halogen organic solvents, washing fl.",12.0,0.4,0.0,0.4,
2020,EAV-070604-G,"Fats, soaps: organ. solvent, washing liquid",40.0,7.6,1.1,6.5,0.0
2020,EAV-070607-G,"Fats, soaps: Halogen.reaction, distill.residue.",4.0,0.1,,0.1,
2020,EAV-070608-G,"Fats, soaps: reaction and distillation residues",44.0,41.0,3.1,37.5,0.5
2020,EAV-070609-G,"Fats, soaps: halogen filter cake, absorbent mat.",3.0,0.3,,0.3,
2020,EAV-070610-G,"Fats, soaps: filter cakes, absorbent materials",18.0,1.4,0.0,1.4,
2020,EAV-070611-G,"Fats, soaps: sludge (in-house waste water treatment)",9.0,1.7,,1.7,
2020,EAV-070612-U,Sludge from company-owned Waste water tank (oh.070611),22.0,12.8,0.4,12.3,
2020,EAV-070699-U,"Fats, soaps, lubricants, etc.: waste not otherwise specified",65.0,29.3,0.0,27.9,1.4
2020,EAV-070701-G,"Fine chemicals: Aqueous detergents, mother liquors",55.0,79.3,17.2,60.1,2.1
2020,EAV-070703-G,"Fine chemicals: halogen organic solvents, washing fl.",28.0,23.2,9.3,13.5,0.4
2020,EAV-070704-G,"Fine chemicals: organ. solvent, washing liquid",46.0,47.5,10.5,36.7,0.3
2020,EAV-070707-G,"Fine chemicals: halogen reaction, distillation residue.",17.0,23.6,13.7,9.7,0.2
2020,EAV-070708-G,"Fine chemicals: reaction residues, distillation residues.",42.0,90.5,58.6,30.6,1.3
2020,EAV-070709-G,"Fine chemicals: halogen filter cake, absorbent mat.",15.0,0.7,0.0,0.7,0.0
2020,EAV-070710-G,"Fine chemicals: filter cake, absorbent materials",22.0,2.7,0.4,2.4,
2020,EAV-070711-G,Fine chemicals: sludge (own waste water treatment),16.0,2.8,0.6,2.2,
2020,EAV-070712-U,Sludge from company-owned Waste water tank (oh.070711),10.0,1.2,0.1,1.0,
2020,EAV-070799-U,Fine chemicals: wastes n.e.c.,7.0,0.9,,0.9,
2020,EAV-080111-G,Paint and varnish waste with hazardous substances,84.0,46.2,3.8,35.5,6.8
2020,EAV-080112-U,Paint and varnish waste (without 080111),115.0,30.2,0.0,29.8,0.3
2020,EAV-080113-G,Paint and varnish sludges containing dangerous substances,52.0,22.6,0.7,21.4,0.5
2020,EAV-080114-U,Paint and varnish sludge (without 080113),18.0,4.7,,4.7,
2020,EAV-080115-G,"Paints, varnishes: Aqueous sludge with hazardous St.",37.0,16.9,3.3,13.5,
2020,EAV-080116-U,Aqueous sludge (without 080115),70.0,40.0,0.6,39.4,
2020,EAV-080117-G,Waste from paint or varnish removal,55.0,18.3,0.1,18.0,0.2
2020,EAV-080118-U,Waste from paint or varnish removal (without 080117),24.0,3.0,,3.0,
2020,EAV-080119-G,Aqueous suspensions containing paints or varnishes,29.0,10.9,0.2,10.5,0.2
